,0,1,2,3,4,5,6
135,443.0,51024.0,0,9,0,4199,20378
136,51024.0,443.0,0,5,0,1629,4637
137,58167.0,443.0,0,1,0,543,0
138,443.0,51024.0,0,3,0,1571,0
139,51024.0,443.0,0,2,0,543,0
140,40414.0,443.0,0,59,0,14661,25472
141,443.0,40414.0,0,59,0,26172,34203
142,443.0,51024.0,0,8,0,3685,20379
143,51024.0,443.0,0,6,0,1629,20422
144,40414.0,443.0,0,10,0,3258,6978
145,443.0,40414.0,0,16,0,6400,31351
146,443.0,51024.0,0,6,0,2628,3849
147,51024.0,443.0,0,5,0,1629,3826
148,40414.0,443.0,0,89,0,26607,29653
149,443.0,40414.0,0,78,0,34686,27772
150,443.0,51024.0,0,11,0,5256,20382
151,51024.0,443.0,0,8,0,2657,20398
152,443.0,40414.0,0,44,0,11200,15714
153,40414.0,443.0,0,56,0,41107,5979
154,443.0,51024.0,0,9,0,4742,32623
155,51024.0,443.0,0,7,0,1629,20393
156,443.0,58167.0,0,1,0,543,0
157,51024.0,443.0,0,3,0,1086,8317
158,443.0,51024.0,0,4,0,1571,0
159,443.0,51024.0,0,3,0,1571,0
160,51024.0,443.0,0,2,0,543,0
161,443.0,40414.0,0,237,0,60378,5291
162,40414.0,443.0,0,172,0,6145,3137
163,443.0,51024.0,0,6,0,2628,2175
164,51024.0,443.0,0,5,0,2143,2221
165,443.0,51024.0,0,3,0,1571,0
166,51024.0,443.0,0,2,0,543,0
167,40414.0,443.0,0,68,0,32290,32697
168,443.0,40414.0,0,66,0,18541,33260
169,443.0,51024.0,0,7,0,3171,408
170,51024.0,443.0,0,6,0,2172,256
171,40414.0,443.0,0,37,0,15204,30251
172,443.0,40414.0,0,36,0,7515,22091
173,443.0,51024.0,0,8,0,3685,38397
174,51024.0,443.0,0,6,0,1629,38247
175,58167.0,443.0,0,1,0,543,0
176,443.0,40414.0,0,8,0,3603,13834
177,40414.0,443.0,0,6,0,1629,30794
178,443.0,51024.0,0,3,0,1571,0
179,51024.0,443.0,0,2,0,543,0
180,443.0,40414.0,0,47,0,19398,45401
181,40414.0,443.0,0,47,0,10317,45750
182,443.0,51024.0,0,9,0,4199,20416
183,51024.0,443.0,0,7,0,2172,20414
184,443.0,51024.0,0,4,0,1571,0
185,51024.0,443.0,0,3,0,1086,129
186,443.0,40414.0,0,37,0,15457,19740
187,40414.0,443.0,0,52,0,18462,46490
188,443.0,51024.0,0,12,0,5256,24643
189,51024.0,443.0,0,9,0,3200,24553
190,443.0,40414.0,0,17,0,5886,28926
191,40414.0,443.0,0,8,0,2715,14197
192,443.0,40414.0,0,3,0,1057,0
193,443.0,51024.0,0,9,0,4199,24246
194,51024.0,443.0,0,7,0,2172,24392
195,443.0,58167.0,0,1,0,543,0
196,443.0,40414.0,0,6,0,2143,35085
197,40414.0,443.0,0,6,0,1629,21601
198,443.0,51024.0,0,11,0,4742,20416
199,51024.0,443.0,0,9,0,2715,20451
200,40414.0,443.0,0,9,0,3258,24908
201,443.0,40414.0,0,7,0,1629,13360
202,51024.0,443.0,0,2,0,543,0
203,443.0,51024.0,0,8,0,3685,33401
204,51024.0,443.0,0,6,0,1629,20409
205,443.0,51024.0,0,3,0,1571,0
206,443.0,40414.0,0,47,0,21285,29987
207,40414.0,443.0,0,50,0,15747,29638
208,443.0,58167.0,0,10,0,7312,491
209,58167.0,443.0,0,9,0,1086,253
210,443.0,51024.0,0,29,0,12829,42035
211,51024.0,443.0,0,34,0,10831,21889
212,40414.0,443.0,0,57,0,19975,8683
213,443.0,40414.0,0,42,0,14632,8015
214,51024.0,443.0,0,8,0,3049,40810
215,443.0,51024.0,0,8,0,3685,20397
216,40414.0,443.0,0,7,0,2715,4311
217,443.0,40414.0,0,7,0,2114,2011
218,443.0,51024.0,0,8,0,4088,19213
219,51024.0,443.0,0,5,0,1751,20412
220,443.0,40414.0,0,8,0,2715,10317
221,40414.0,443.0,0,9,0,2172,10183
222,443.0,51024.0,0,8,0,3142,30397
223,51024.0,443.0,0,6,0,3656,9976
224,443.0,40414.0,0,3,0,1057,0
225,40414.0,443.0,0,3,0,1086,167
226,443.0,40414.0,0,3,0,1057,0
227,40414.0,443.0,0,3,0,1086,128
228,443.0,51024.0,0,12,0,4368,40604
229,51024.0,443.0,0,12,0,5256,40203
230,51024.0,443.0,0,57,0,50757,32060
231,443.0,51024.0,0,53,0,13683,31697
232,443.0,40414.0,0,98,0,46310,9433
233,40414.0,443.0,0,66,0,5396,9681
234,51024.0,443.0,0,3,0,2114,140
235,443.0,51024.0,0,7,0,2628,9939
236,51024.0,443.0,0,6,0,2172,10054
237,443.0,40414.0,0,154,0,43854,2502
238,40414.0,443.0,0,147,0,43180,2010
239,443.0,51024.0,0,6,0,2114,542
240,51024.0,443.0,0,5,0,2114,128
241,443.0,40414.0,0,71,0,28170,37327
242,40414.0,443.0,0,80,0,40348,37559
243,443.0,51024.0,0,3,0,1571,0
244,51024.0,443.0,0,2,0,543,0
245,443.0,51024.0,0,7,0,2628,1682
246,51024.0,443.0,0,6,0,3171,1834
247,443.0,40414.0,0,61,0,20800,30364
248,40414.0,443.0,0,59,0,19005,30572
249,443.0,51024.0,0,7,0,3142,20384
250,51024.0,443.0,0,5,0,2628,20415
251,443.0,40414.0,0,26,0,12771,10998
252,40414.0,443.0,0,31,0,7059,29009
253,443.0,51024.0,0,6,0,2114,4409
254,51024.0,443.0,0,5,0,2628,4571
255,443.0,40414.0,0,60,0,30313,48198
256,40414.0,443.0,0,51,0,13032,19017
257,443.0,51024.0,0,9,0,4199,20396
258,51024.0,443.0,0,7,0,3171,20403
259,40414.0,443.0,0,57,0,15204,22130
260,443.0,40414.0,0,57,0,21973,34626
261,51024.0,443.0,0,2,0,543,0
262,443.0,51024.0,0,12,0,5256,40789
263,51024.0,443.0,0,11,0,4257,35418
264,40414.0,443.0,0,3,0,1629,26582
265,40414.0,443.0,0,9,0,2715,824
266,443.0,51024.0,0,16,0,7884,46163
267,51024.0,443.0,0,9,0,4199,20378
268,443.0,40414.0,0,14,0,5314,17400
269,40414.0,443.0,0,7,0,2715,20192
270,51024.0,443.0,0,7,0,3171,20392
271,443.0,51024.0,0,9,0,3685,27801
272,443.0,40414.0,0,19,0,6371,18811
273,40414.0,443.0,0,18,0,6516,18941
274,51024.0,443.0,0,8,0,4800,20509
275,443.0,51024.0,0,9,0,2628,17410
276,443.0,40414.0,0,7,0,3200,29790
277,40414.0,443.0,0,7,0,1629,2236
278,443.0,51024.0,0,15,0,6342,41005
279,51024.0,443.0,0,12,0,5256,21269
280,40414.0,443.0,0,4,0,1629,8407
281,443.0,40414.0,0,4,0,543,0
282,51024.0,443.0,0,7,0,3714,20446
283,443.0,51024.0,0,10,0,4199,29715
284,443.0,40414.0,0,7,0,3142,270
285,40414.0,443.0,0,6,0,2172,439
286,51024.0,443.0,0,9,0,2715,30168
287,443.0,51024.0,0,11,0,4742,20438
288,51024.0,443.0,0,2,0,543,0
289,443.0,40414.0,0,11,0,4228,3531
290,40414.0,443.0,0,11,0,3801,3549
291,443.0,51024.0,0,14,0,5256,40818
292,51024.0,443.0,0,11,0,5799,40913
293,443.0,40414.0,0,9,0,2686,16687
294,40414.0,443.0,0,10,0,3258,28581
295,443.0,51024.0,0,11,0,5659,32470
296,51024.0,443.0,0,8,0,3200,12046
297,443.0,40414.0,0,6,0,2143,4256
298,40414.0,443.0,0,6,0,1629,3658
299,443.0,51024.0,0,2,0,111,0
300,51024.0,443.0,0,2,0,543,0
301,443.0,51024.0,0,4,0,1571,0
302,51024.0,443.0,0,3,0,2085,0
303,443.0,40414.0,0,88,0,32473,4718
304,40414.0,443.0,0,84,0,5890,3350
305,443.0,51024.0,0,8,0,3171,5090
306,51024.0,443.0,0,7,0,3229,5377
307,40414.0,443.0,0,145,0,24370,567
308,443.0,40414.0,0,70,0,11316,5664
309,443.0,51024.0,0,14,0,7312,28993
310,51024.0,443.0,0,11,0,4257,28981
311,443.0,40414.0,0,53,0,10802,33960
312,40414.0,443.0,0,54,0,19548,21411
313,443.0,51024.0,0,12,0,5145,40927
314,51024.0,443.0,0,9,0,5256,23397
315,40414.0,443.0,0,28,0,5973,32209
316,443.0,40414.0,0,30,0,13828,27909
317,443.0,51024.0,0,2,0,111,0
318,51024.0,443.0,0,2,0,543,0
319,51024.0,443.0,0,6,0,3171,6510
320,443.0,40414.0,0,55,0,22885,35158
321,40414.0,443.0,0,53,0,14661,34440
322,443.0,51024.0,0,12,0,4742,27261
323,51024.0,443.0,0,4,0,2085,0
324,443.0,51024.0,0,3,0,1571,0
325,51024.0,443.0,0,2,0,543,0
326,443.0,33308.0,0,15,0,25453,2001
327,33308.0,443.0,0,32,0,15102,937
328,40414.0,443.0,0,136,0,2141,15309
329,443.0,40414.0,0,117,0,55623,23421
330,51024.0,443.0,0,5,0,1086,8608
331,443.0,51024.0,0,10,0,5285,30692
332,443.0,40414.0,0,14,0,4286,28435
333,40414.0,443.0,0,14,0,4344,34803
334,51024.0,443.0,0,12,0,5828,22348
335,443.0,51024.0,0,12,0,4713,20388
336,51024.0,443.0,0,7,0,4713,20433
337,443.0,51024.0,0,8,0,2114,387
338,443.0,40414.0,0,197,0,1948,6717
339,40414.0,443.0,0,29,0,17414,6491
340,443.0,51024.0,0,4,0,1571,0
341,51024.0,443.0,0,3,0,2085,0
342,443.0,43731.0,0,40,0,22182,2003
343,43731.0,443.0,0,70,0,23332,2165
344,443.0,43731.0,0,79,0,13971,3781
345,43731.0,443.0,0,63,0,32882,3258
346,43731.0,443.0,0,60,0,3634,2075
347,443.0,43731.0,0,92,0,253,2214
348,443.0,43731.0,0,81,0,14342,13737
349,43731.0,443.0,0,89,0,2292,14039
350,443.0,43731.0,0,237,0,48524,13256
351,43731.0,443.0,0,57,0,16242,7953
352,443.0,43731.0,0,47,0,15534,51523
353,43731.0,443.0,0,43,0,19200,51031
354,443.0,43731.0,0,5,0,1057,0
355,43731.0,443.0,0,5,0,2172,30911
356,443.0,43731.0,0,35,0,5430,34545
357,43731.0,443.0,0,35,0,15747,34526
358,43731.0,443.0,0,29,0,46683,8642
359,443.0,43731.0,0,73,0,53865,9185
360,443.0,43731.0,0,30,0,7059,38229
361,43731.0,443.0,0,30,0,9231,38658
362,443.0,43731.0,0,129,0,29915,32228
363,43731.0,443.0,0,191,0,52835,22296
364,443.0,43731.0,0,197,0,47434,1943
365,43731.0,443.0,0,167,0,13725,1160
366,43731.0,443.0,0,230,0,15844,559
367,443.0,43731.0,0,146,0,50708,1333
368,443.0,43731.0,0,11,0,5357,5806
369,43731.0,443.0,0,77,0,55374,1544
370,443.0,43731.0,0,87,0,15334,2013
371,43731.0,443.0,0,241,0,62850,1794
372,43731.0,443.0,0,7,0,64850,10033
373,443.0,43731.0,0,205,0,12051,15471
374,43731.0,443.0,0,10,0,20883,4628
375,443.0,43731.0,0,156,0,36929,5369
376,443.0,43731.0,0,20,0,3229,30225
377,43731.0,443.0,0,20,0,12257,31427
378,443.0,43731.0,0,35,0,4344,18874
379,43731.0,443.0,0,35,0,22342,33279
380,443.0,43731.0,0,25,0,2715,8050
381,43731.0,443.0,0,25,0,16543,32640
382,443.0,43731.0,0,11,0,2172,40902
383,43731.0,443.0,0,9,0,3772,22206
384,43731.0,443.0,0,31,0,15515,43340
385,443.0,43731.0,0,29,0,4858,23334
386,443.0,43731.0,0,11,0,5730,39266
387,43731.0,443.0,0,9,0,3229,16637
388,43731.0,443.0,0,59,0,29994,47165
389,443.0,43731.0,0,61,0,26892,47053
390,443.0,43731.0,0,171,0,24072,4431
391,43731.0,443.0,0,33,0,5108,2627
392,443.0,43731.0,0,112,0,24212,4888
393,43731.0,443.0,0,158,0,55273,4022
394,43731.0,443.0,0,25,0,10056,66103
395,443.0,43731.0,0,25,0,10850,66358
396,43731.0,443.0,0,11,0,3772,50348
397,443.0,43731.0,0,9,0,2686,33874
398,443.0,43731.0,0,5,0,543,0
399,43731.0,443.0,0,15,0,6458,48891
400,443.0,43731.0,0,20,0,5401,35788
401,43731.0,443.0,0,37,0,20771,48052
402,443.0,43731.0,0,23,0,2715,6661
403,443.0,43731.0,0,10,0,2172,91977
404,43731.0,443.0,0,10,0,4286,92297
405,443.0,43731.0,0,138,0,19946,35175
406,43731.0,443.0,0,202,0,12754,3700
407,43731.0,443.0,0,10,0,3772,30370
408,443.0,43731.0,0,10,0,2715,11645
409,43731.0,443.0,0,130,0,44721,20345
410,443.0,43731.0,0,100,0,35606,21100
411,443.0,43731.0,0,25,0,8601,42157
412,43731.0,443.0,0,25,0,9028,1611
413,43731.0,443.0,0,10,0,5828,59036
414,443.0,43731.0,0,10,0,1629,50345
415,43731.0,443.0,0,16,0,6458,50331
416,443.0,43731.0,0,14,0,3772,34870
417,443.0,43731.0,0,5,0,543,0
418,43731.0,443.0,0,9,0,4829,67522
419,443.0,43731.0,0,6,0,1086,10489
420,43731.0,443.0,0,5,0,2143,50643
421,443.0,43731.0,0,5,0,1086,40884
422,43731.0,443.0,0,16,0,5857,35375
423,443.0,43731.0,0,14,0,4315,35240
424,443.0,43731.0,0,68,0,22574,27515
425,43731.0,443.0,0,87,0,30690,30140
426,443.0,43731.0,0,18,0,5430,1369
427,43731.0,443.0,0,17,0,5430,29907
428,43731.0,443.0,0,5,0,2657,50331
429,443.0,43731.0,0,5,0,1086,50334
430,43731.0,443.0,0,74,0,59701,18153
431,443.0,43731.0,0,185,0,242,12892
432,43731.0,443.0,0,162,0,50702,85
433,443.0,43731.0,0,137,0,7679,780
434,43731.0,443.0,0,123,0,57554,4686
435,443.0,43731.0,0,220,0,49141,3215
436,43731.0,443.0,0,243,0,55826,547
437,443.0,43731.0,0,64,0,56760,1839
438,43731.0,443.0,0,231,0,19776,297
439,443.0,43731.0,0,3,0,22542,1695
440,43731.0,443.0,0,95,0,35004,508
441,443.0,43731.0,0,117,0,30328,6027
442,443.0,43731.0,0,202,0,37771,11020
443,43731.0,443.0,0,246,0,47462,327
444,43731.0,443.0,0,35,0,51582,994
445,443.0,43731.0,0,37,0,9499,3564
446,43731.0,443.0,0,218,0,11001,273
447,443.0,43731.0,0,100,0,32942,10248
448,43731.0,443.0,0,198,0,1441,2716
449,443.0,43731.0,0,210,0,23421,3866
450,43731.0,443.0,0,8,0,23817,264
451,443.0,43731.0,0,222,0,12981,1999
452,443.0,43731.0,0,121,0,40341,12108
453,43731.0,443.0,0,227,0,5421,277
454,43731.0,443.0,0,187,0,22883,2086
455,443.0,43731.0,0,167,0,45647,10322
456,43731.0,443.0,0,148,0,25054,5672
457,443.0,43731.0,0,107,0,7537,7886
458,43731.0,443.0,0,66,0,33935,291
459,443.0,43731.0,0,184,0,41405,29371
460,43731.0,443.0,0,184,0,63093,263
461,443.0,43731.0,0,0,0,44352,7319
462,43731.0,443.0,0,58,0,31570,13674
463,9010.0,48401.0,0,140,0,22235,1694
464,48401.0,9010.0,0,207,0,46961,882
465,9001.0,52803.0,0,14,0,3546,596
466,52803.0,9001.0,0,18,0,10654,884
467,443.0,43731.0,0,56,0,35975,26459
468,43731.0,443.0,0,147,0,38194,3401
469,443.0,43731.0,0,67,0,54524,1848
470,443.0,43731.0,0,237,0,54574,29090
471,43731.0,443.0,0,23,0,29540,279
472,443.0,43731.0,0,190,0,49600,2992
473,43731.0,443.0,0,156,0,20069,113
474,43731.0,443.0,0,205,0,7843,287
475,443.0,43731.0,0,3,0,28120,36439
476,43731.0,443.0,0,27,0,6516,23183
477,443.0,43731.0,0,23,0,9687,39611
478,43731.0,443.0,0,10,0,3229,7810
479,443.0,43731.0,0,55,0,9687,21407
480,43731.0,443.0,0,72,0,11095,455
481,110.0,33827.0,0,19,0,5120,3992
482,33827.0,110.0,0,59,0,21834,3311
483,33827.0,110.0,0,123,0,5423,1559
484,110.0,33827.0,0,49,0,22522,1551
485,110.0,33827.0,0,136,0,26379,1344
486,33827.0,110.0,0,182,0,26928,925
487,33827.0,110.0,0,76,0,31312,31564
488,110.0,33827.0,0,84,0,32912,31867
489,33827.0,110.0,0,36,0,19229,32294
490,110.0,33827.0,0,34,0,4858,25034
491,110.0,33827.0,0,67,0,22284,29998
492,33827.0,110.0,0,63,0,27772,31689
493,110.0,33827.0,0,30,0,8630,29317
494,33827.0,110.0,0,30,0,11743,25209
495,110.0,33827.0,0,40,0,9716,30447
496,33827.0,110.0,0,40,0,18979,35997
497,110.0,33827.0,0,54,0,14031,33099
498,33827.0,110.0,0,56,0,23678,33480
499,110.0,33827.0,0,40,0,9658,33915
500,33827.0,110.0,0,40,0,19772,27589
501,33827.0,110.0,0,29,0,8087,32328
502,110.0,33827.0,0,31,0,11287,26615
503,33827.0,110.0,0,81,0,27084,26344
504,110.0,33827.0,0,79,0,40427,16465
505,110.0,33827.0,0,37,0,55411,768
506,33827.0,110.0,0,29,0,39982,914
507,110.0,33827.0,0,58,0,24543,29826
508,33827.0,110.0,0,62,0,29259,30115
509,110.0,33827.0,0,15,0,4315,42773
510,33827.0,110.0,0,15,0,7077,49278
511,110.0,33827.0,0,15,0,3801,37997
512,33827.0,110.0,0,15,0,4858,42464
513,33827.0,110.0,0,15,0,7544,43022
514,110.0,33827.0,0,15,0,1629,14235
515,33827.0,110.0,0,20,0,17542,40091
516,110.0,33827.0,0,20,0,543,0
517,110.0,33827.0,0,10,0,4286,38739
518,33827.0,110.0,0,10,0,2686,38547
519,110.0,33827.0,0,187,0,14580,21368
520,33827.0,110.0,0,203,0,47049,22047
521,33827.0,110.0,0,95,0,57966,2479
522,110.0,33827.0,0,49,0,53930,1843
523,33827.0,110.0,0,175,0,15608,2396
524,110.0,33827.0,0,154,0,15766,2108
525,33827.0,110.0,0,44,0,23146,30247
526,110.0,33827.0,0,51,0,6371,2188
527,33827.0,110.0,0,15,0,9202,42941
528,110.0,33827.0,0,20,0,5314,1204
529,33827.0,110.0,0,19,0,8058,64555
530,110.0,33827.0,0,6,0,1086,0
531,33827.0,110.0,0,21,0,16029,32083
532,110.0,33827.0,0,19,0,543,0
533,110.0,33827.0,0,31,0,3772,46686
534,33827.0,110.0,0,29,0,14060,46538
535,33827.0,110.0,0,39,0,12257,30372
536,110.0,33827.0,0,41,0,17057,31737
537,33827.0,110.0,0,5,0,543,0
538,110.0,33827.0,0,5,0,2172,40356
539,33827.0,110.0,0,4,0,1600,199
540,110.0,33827.0,0,124,0,54060,25762
541,33827.0,110.0,0,93,0,24344,936
542,110.0,33827.0,0,42,0,56767,9154
543,33827.0,110.0,0,141,0,34519,1466
544,110.0,33827.0,0,76,0,37638,901
545,33827.0,110.0,0,198,0,5991,127
546,110.0,33827.0,0,137,0,46603,7807
547,33827.0,110.0,0,46,0,28634,30049
548,33827.0,110.0,0,100,0,50642,26236
549,110.0,33827.0,0,4,0,44341,2527
550,33827.0,110.0,0,250,0,31472,225
551,110.0,33827.0,0,78,0,34205,1650
552,33827.0,110.0,0,74,0,27830,35663
553,110.0,33827.0,0,31,0,10085,30107
554,33827.0,110.0,0,40,0,18947,29897
555,110.0,33827.0,0,29,0,6371,28175
556,33827.0,110.0,0,43,0,17774,30087
557,110.0,33827.0,0,66,0,16514,29637
558,33827.0,110.0,0,40,0,18860,45865
559,110.0,33827.0,0,27,0,13372,27150
560,33827.0,110.0,0,29,0,4344,19861
561,110.0,33827.0,0,25,0,14458,47933
562,33827.0,110.0,0,21,0,7515,33186
563,110.0,33827.0,0,30,0,543,0
564,33827.0,110.0,0,25,0,16630,42905
565,110.0,33827.0,0,10,0,1629,16756
566,33827.0,110.0,0,76,0,19200,29838
567,110.0,33827.0,0,88,0,45799,17920
568,33827.0,110.0,0,15,0,5401,60347
569,110.0,33827.0,0,5,0,543,0
570,33827.0,110.0,0,5,0,2172,78594
571,110.0,33827.0,0,5,0,543,0
572,110.0,33827.0,0,14,0,4887,38822
573,33827.0,110.0,0,16,0,4344,25752
574,33827.0,110.0,0,5,0,1629,286452
575,110.0,33827.0,0,5,0,1086,299811
576,33827.0,110.0,0,6,0,2143,132253
577,110.0,33827.0,0,4,0,1086,235
578,110.0,33827.0,0,8,0,3258,601290
579,33827.0,110.0,0,11,0,2715,600827
580,443.0,48847.0,0,155,0,61314,24898
581,48847.0,443.0,0,195,0,58784,13021
582,48847.0,443.0,0,101,0,15169,6280
583,443.0,48847.0,0,243,0,62313,19573
584,443.0,48847.0,0,237,0,54002,8650
585,48847.0,443.0,0,117,0,37941,8158
586,443.0,48847.0,0,222,0,60364,7578
587,48847.0,443.0,0,204,0,27838,5337
588,443.0,48847.0,0,207,0,22748,29811
589,48847.0,443.0,0,103,0,22020,220
590,37132.0,443.0,0,2,0,543,0
591,443.0,37132.0,0,2,0,543,0
592,443.0,48847.0,0,15,0,4858,35963
593,48847.0,443.0,0,15,0,6342,23994
594,443.0,48847.0,0,5,0,1086,8000
595,48847.0,443.0,0,4,0,1600,8299
596,443.0,37132.0,0,24,0,8145,7710
597,37132.0,443.0,0,35,0,14856,7283
598,443.0,48847.0,0,112,0,42238,18462
599,48847.0,443.0,0,150,0,51034,18071
600,48847.0,443.0,0,4,0,2114,30988
601,443.0,48847.0,0,3,0,543,0
602,443.0,37132.0,0,2,0,543,0
603,37132.0,443.0,0,2,0,543,0
604,443.0,48847.0,0,131,0,37575,26672
605,48847.0,443.0,0,158,0,41487,25296
606,443.0,48847.0,0,49,0,11243,14884
607,48847.0,443.0,0,131,0,22736,13410
608,443.0,48847.0,0,3,0,543,0
609,48847.0,443.0,0,1,0,543,0
610,443.0,37132.0,0,3,0,1086,9999
611,37132.0,443.0,0,3,0,543,0
612,48847.0,443.0,0,5,0,1086,11100
613,443.0,48847.0,0,5,0,2546,37423
614,443.0,48847.0,0,46,0,21309,76045
